시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.8977,202306,24,"42,000",15,2020,김포한강8로 173-88,,20230810,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202307,10,"42,500",20,2020,김포한강8로 173-88,,20230821,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202307,12,"41,800",10,2020,김포한강8로 173-88,,20230831,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202307,19,"40,000",17,2020,김포한강8로 173-88,,20230830,중개거래,경기 고양일산서구
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202308,2,"43,700",8,2020,김포한강8로 173-88,,20231006,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.991,202308,7,"42,500",11,2020,김포한강8로 173-88,,20231006,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202308,8,"41,500",11,2020,김포한강8로 173-88,,20230911,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202308,8,"44,500",13,2020,김포한강8로 173-88,,20231110,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.991,202308,10,"41,800",12,2020,김포한강8로 173-88,,20230926,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202308,20,"42,300",15,2020,김포한강8로 173-88,,20231124,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202309,9,"42,900",22,2020,김포한강8로 173-88,,20231027,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202309,12,"42,000",2,2020,김포한강8로 173-88,,20231024,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.8977,202310,4,"41,000",20,2020,김포한강8로 173-88,,20231020,직거래,-
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202310,17,"39,800",2,2020,김포한강8로 173-88,,20231130,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202310,23,"44,500",19,2020,김포한강8로 173-88,,20231215,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202311,12,"41,750",11,2020,김포한강8로 173-88,,20231215,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202311,13,"42,500",19,2020,김포한강8로 173-88,,20231115,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202311,17,"43,600",15,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202311,18,"42,400",8,2020,김포한강8로 173-88,,20231222,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202311,24,"43,200",20,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.8977,202311,27,"42,500",6,2020,김포한강8로 173-88,,20240119,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202311,27,"43,000",21,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202311,28,"40,900",5,2020,김포한강8로 173-88,,20240131,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202312,1,"43,000",10,2020,김포한강8로 173-88,,20240125,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202312,1,"45,500",18,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202312,2,"41,800",12,2020,김포한강8로 173-88,,20231226,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.991,202312,15,"44,000",11,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202312,16,"42,700",4,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202312,27,"41,000",2,2020,김포한강8로 173-88,,20240122,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.991,202401,8,"39,000",1,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.9584,202401,12,"43,500",20,2020,김포한강8로 173-88,, ,중개거래,경기 김포시
경기도 김포시 마산동,638-4,638,4,한강동일스위트TheParkView1단지,84.991,202401,13,"43,500",12,2020,김포한강8로 173-88,, ,중개거래,"경기 고양덕양구, 경기 김포시"
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202306,2,"40,000",23,2020,김포한강8로 127,,20230602,직거래,-
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202306,3,"41,000",21,2020,김포한강8로 127,,20230817,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.8977,202306,9,"42,000",18,2020,김포한강8로 127,,20230918,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202306,10,"40,850",2,2020,김포한강8로 127,,20231103,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.8977,202306,15,"41,300",16,2020,김포한강8로 127,,20230721,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202307,6,"42,300",15,2020,김포한강8로 127,,20230831,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202307,8,"42,800",26,2020,김포한강8로 127,,20230831,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202307,10,"41,800",9,2020,김포한강8로 127,,20230926,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202307,11,"35,000",25,2020,김포한강8로 127,,20230712,직거래,-
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202307,22,"42,000",15,2020,김포한강8로 127,,20231012,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202307,25,"45,750",24,2020,김포한강8로 127,,20230825,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202307,27,"41,500",5,2020,김포한강8로 127,20230809, ,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202307,27,"44,500",11,2020,김포한강8로 127,,20231019,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202307,27,"41,500",5,2020,김포한강8로 127,,20231025,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.8977,202307,31,"43,800",14,2020,김포한강8로 127,,20230905,중개거래,"경기 김포시, 인천 서구"
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202308,12,"43,000",14,2020,김포한강8로 127,,20230918,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202308,15,"41,500",6,2020,김포한강8로 127,,20231103,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202308,24,"43,300",3,2020,김포한강8로 127,,20231024,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202309,11,"47,000",14,2020,김포한강8로 127,,20230922,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202309,11,"43,700",11,2020,김포한강8로 127,,20231115,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.8977,202309,16,"45,000",8,2020,김포한강8로 127,,20231013,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202310,2,"45,000",8,2020,김포한강8로 127,,20231110,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.9584,202310,3,"45,000",10,2020,김포한강8로 127,,20231130,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202310,20,"45,500",15,2020,김포한강8로 127,, ,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202311,10,"44,800",24,2020,김포한강8로 127,,20240105,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.8977,202311,18,"43,500",6,2020,김포한강8로 127,,20231130,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202401,16,"44,500",11,2020,김포한강8로 127,, ,중개거래,경기 김포시
경기도 김포시 마산동,672-1,672,1,한강동일스위트TheParkView2단지,84.991,202401,26,"45,900",14,2020,김포한강8로 127,, ,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.9023,202306,5,"39,000",1,2017,김포한강8로 281,,20230717,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,73.4149,202306,10,"38,500",8,2017,김포한강8로 281,,20230801,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,202306,15,"40,900",10,2017,김포한강8로 281,,20230814,중개거래,"경기 김포시, 경기 파주시"
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,202306,27,"40,900",11,2017,김포한강8로 281,,20231027,중개거래,"경기 김포시, 서울 강남구"
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,73.4149,202307,9,"37,700",2,2017,김포한강8로 281,,20231122,중개거래,"경기 김포시, 서울 강남구"
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,202308,2,"43,000",5,2017,김포한강8로 281,,20230920,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.9023,202308,6,"38,000",5,2017,김포한강8로 281,,20230922,직거래,-
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,202308,31,"43,000",15,2017,김포한강8로 281,,20231117,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.9023,202309,14,"43,800",16,2017,김포한강8로 281,,20231124,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.9023,202309,14,"37,000",6,2017,김포한강8로 281,,20231004,직거래,-
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,202310,6,"40,000",11,2017,김포한강8로 281,,20231031,직거래,-
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,202311,2,"46,000",16,2017,김포한강8로 281,,20231226,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.9023,202311,11,"42,800",12,2017,김포한강8로 281,,20231229,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.9023,202312,2,"44,500",11,2017,김포한강8로 281,, ,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.8915,202312,16,"42,250",5,2017,김포한강8로 281,, ,중개거래,경기 김포시
경기도 김포시 마산동,616-3,616,3,한강신도시레이크에일린의뜰,84.9023,202401,19,"40,000",5,2017,김포한강8로 281,, ,중개거래,"경기 김포시, 서울 강남구"
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,59.9836,202306,14,"37,000",11,2017,김포한강8로 173-28,,20230619,중개거래,경기 김포시
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,84.9855,202307,8,"42,800",7,2017,김포한강8로 173-28,,20231006,중개거래,경기 김포시
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,59.9836,202307,13,"35,000",3,2017,김포한강8로 173-28,,20230905,중개거래,"경기 김포시, 서울 마포구"
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,59.9982,202307,22,"37,800",9,2017,김포한강8로 173-28,,20230821,중개거래,경기 김포시
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,59.9982,202307,29,"36,500",6,2017,김포한강8로 173-28,,20231005,중개거래,경기 김포시
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,84.9911,202308,7,"44,000",4,2017,김포한강8로 173-28,,20230915,중개거래,경기 김포시
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,84.9911,202308,17,"42,000",7,2017,김포한강8로 173-28,, ,중개거래,경기 김포시
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,84.9855,202308,19,"42,000",3,2017,김포한강8로 173-28,,20231004,중개거래,경기 김포시
경기도 김포시 마산동,640-5,640,5,한강신도시반도유보라3차,84.9855,202308,22,"44,000",12,2017,김포한강8로 173-28,,20230823,직거래,-
